 *tel  csi     Z    A     CsICh  errCsICh     CsIV         errCsIV             CsIE        errCsIE            ESi        errESi
    5    0    3    8       469       0.5       0.396654     0.00396654          66.1999       0.661999        83.2946       0.832946
    5    0    3    8       474       0.5       0.401585     0.00401585          66.8735       0.668735        82.9839       0.829839
    5    0    3    8       479       0.5       0.406532     0.00406532          67.5463       0.675463        82.6755       0.826755
    5    0    3    8       484       0.5       0.411494     0.00411494          68.2183       0.682183        82.3695       0.823695
    5    0    3    8       489       0.5       0.416467     0.00416467          68.8894       0.688894        82.0659       0.820659
    5    0    3    8       494       0.5       0.421448     0.00421448          69.5597       0.695597        81.7646       0.817646
    5    0    3    8       499       0.5       0.426435     0.00426435          70.2293       0.702293        81.4655       0.814655
    5    0    3    8       504       0.5       0.431426     0.00431426           70.898        0.70898        81.1687       0.811687
    5    0    3    8       509       0.5       0.436417     0.00436417           71.566        0.71566        80.8741       0.808741
    5    0    3    8       514       0.5       0.441405     0.00441405          72.2334       0.722334        80.5817       0.805817
    5    0    3    8       519       0.5       0.446388     0.00446388          72.9002       0.729002        80.2915       0.802915
    5    0    3    8       524       0.5       0.451366     0.00451366          73.5663       0.735663        80.0034       0.800034
    5    0    3    8       529       0.5       0.456339     0.00456339          74.2318       0.742318        79.7175       0.797175
    5    0    3    8       534       0.5       0.461308     0.00461308          74.8966       0.748966        79.4336       0.794336
    5    0    3    8       539       0.5       0.466275     0.00466275          75.5604       0.755604        79.1519       0.791519
    5    0    3    8       544       0.5       0.471241     0.00471241          76.2232       0.762232        78.8722       0.788722
    5    0    3    8       549       0.5       0.476205     0.00476205          76.8846       0.768846        78.5945       0.785945
    5    0    3    8       554       0.5        0.48117      0.0048117          77.5446       0.775446        78.3189       0.783189
    5    0    3    8       559       0.5       0.486137     0.00486137          78.2031       0.782031        78.0452       0.780452
    5    0    3    8       564       0.5       0.491105     0.00491105            78.86         0.7886        77.7736       0.777736
    5    0    3    8       569       0.5       0.496077     0.00496077          79.5154       0.795154        77.5038       0.775038
    5    0    3    8       574       0.5        0.50105      0.0050105          80.1695       0.801695         77.236        0.77236
    5    0    3    8       579       0.5       0.506022     0.00506022          80.8224       0.808224        76.9702       0.769702
    5    0    3    8       584       0.5       0.510991     0.00510991          81.4742       0.814742        76.7062       0.767062
    5    0    3    8       589       0.5       0.515954     0.00515954          82.1251       0.821251        76.4441       0.764441
    5    0    3    8       594       0.5        0.52091      0.0052091          82.7752       0.827752        76.1838       0.761838
    5    0    3    8       599       0.5       0.525856     0.00525856          83.4245       0.834245        75.9254       0.759254
    5    0    3    8       604       0.5       0.530789     0.00530789          84.0733       0.840733        75.6688       0.756688
    5    0    3    8       609       0.5       0.535707     0.00535707          84.7215       0.847215         75.414        0.75414
    5    0    3    8       614       0.5       0.540609     0.00540609          85.3692       0.853692        75.1609       0.751609
    5    0    3    8       619       0.5       0.545492     0.00545492          86.0164       0.860164        74.9097       0.749097
    5    0    3    8       624       0.5       0.550359     0.00550359          86.6632       0.866632        74.6602       0.746602
    5    0    3    8       629       0.5       0.555214     0.00555214          87.3096       0.873096        74.4124       0.744124
    5    0    3    8       634       0.5       0.560061     0.00560061          87.9555       0.879555        74.1663       0.741663
