 *tel  csi     Z    A     CsICh  errCsICh     CsIV         errCsIV             CsIE        errCsIE            ESi        errESi
    5    0    3    6      1154       0.5        1.07562      0.0107562          176.014        1.76014        46.4371       0.464371
    5    0    3    6      1159       0.5        1.08071      0.0108071          176.696        1.76696        46.3211       0.463211
    5    0    3    6      1164       0.5        1.08581      0.0108581          177.377        1.77377        46.2057       0.462057
    5    0    3    6      1169       0.5        1.09092      0.0109092          178.058        1.78058         46.091        0.46091
    5    0    3    6      1174       0.5        1.09602      0.0109602           178.74         1.7874        45.9769       0.459769
    5    0    3    6      1179       0.5        1.10113      0.0110113          179.421        1.79421        45.8634       0.458634
    5    0    3    6      1184       0.5        1.10623      0.0110623          180.101        1.80101        45.7506       0.457506
    5    0    3    6      1189       0.5        1.11133      0.0111133          180.782        1.80782        45.6383       0.456383
    5    0    3    6      1194       0.5        1.11642      0.0111642          181.462        1.81462        45.5267       0.455267
    5    0    3    6      1199       0.5         1.1215       0.011215          182.143        1.82143        45.4156       0.454156
    5    0    3    6      1204       0.5        1.12657      0.0112657          182.823        1.82823        45.3052       0.453052
    5    0    3    6      1209       0.5        1.13163      0.0113163          183.502        1.83502        45.1953       0.451953
    5    0    3    6      1214       0.5        1.13667      0.0113667          184.182        1.84182         45.086        0.45086
    5    0    3    6      1219       0.5        1.14171      0.0114171          184.862        1.84862        44.9773       0.449773
    5    0    3    6      1224       0.5        1.14674      0.0114674          185.541        1.85541        44.8692       0.448692
    5    0    3    6      1229       0.5        1.15177      0.0115177           186.22         1.8622        44.7617       0.447617
    5    0    3    6      1234       0.5         1.1568       0.011568          186.899        1.86899        44.6547       0.446547
    5    0    3    6      1239       0.5        1.16185      0.0116185          187.578        1.87578        44.5483       0.445483
    5    0    3    6      1244       0.5        1.16691      0.0116691          188.256        1.88256        44.4424       0.444424
    5    0    3    6      1249       0.5        1.17198      0.0117198          188.935        1.88935        44.3371       0.443371
    5    0    3    6      1254       0.5        1.17708      0.0117708          189.613        1.89613        44.2324       0.442324
    5    0    3    6      1259       0.5         1.1822       0.011822          190.291        1.90291        44.1282       0.441282
    5    0    3    6      1264       0.5        1.18735      0.0118735          190.969        1.90969        44.0245       0.440245
    5    0    3    6      1269       0.5        1.19253      0.0119253          191.647        1.91647        43.9214       0.439214
    5    0    3    6      1274       0.5        1.19772      0.0119772          192.325        1.92325        43.8188       0.438188
    5    0    3    6      1279       0.5        1.20293      0.0120293          193.002        1.93002        43.7168       0.437168
    5    0    3    6      1284       0.5        1.20817      0.0120817          193.679        1.93679        43.6153       0.436153
    5    0    3    6      1289       0.5        1.21341      0.0121341          194.357        1.94357        43.5142       0.435142
    5    0    3    6      1294       0.5        1.21867      0.0121867          195.034        1.95034        43.4138       0.434138
    5    0    3    6      1299       0.5        1.22394      0.0122394           195.71         1.9571        43.3138       0.433138
    5    0    3    6      1304       0.5        1.22922      0.0122922          196.387        1.96387        43.2143       0.432143
    5    0    3    6      1309       0.5         1.2345       0.012345          197.063        1.97063        43.1154       0.431154
    5    0    3    6      1314       0.5        1.23979      0.0123979           197.74         1.9774        43.0169       0.430169
